"App name","Date","Time","Duration"
"Instagram","4/12/24","5:06:32 PM","0:02:29"
"Clash of Clans","4/12/24","5:06:18 PM","0:00:01"
"Screen on (unlocked)","4/12/24","5:06:17 PM","0:00:00"
"Screen off","4/12/24","5:06:14 PM","0:00:04"
"Screen off (locked)","4/12/24","5:03:33 PM","0:02:41"
"Screen on (locked)","4/12/24","5:03:23 PM","0:00:10"
"Screen off (locked)","4/12/24","4:48:07 PM","0:15:16"
"Screen on (locked)","4/12/24","4:47:57 PM","0:00:10"
"Screen off (locked)","4/12/24","4:31:49 PM","0:16:08"
"Screen on (locked)","4/12/24","4:31:40 PM","0:00:09"
"Screen off (locked)","4/12/24","4:30:46 PM","0:00:54"
"Clash of Clans","4/12/24","4:13:02 PM","0:17:44"
"Screen on (unlocked)","4/12/24","4:12:53 PM","0:00:00"
"Screen off","4/12/24","4:12:52 PM","0:00:02"
"Screen off (locked)","4/12/24","4:03:23 PM","0:09:29"
"Screen on (locked)","4/12/24","4:03:18 PM","0:00:05"
"Screen off (locked)","4/12/24","3:14:40 PM","0:48:38"
"Clash of Clans","4/12/24","3:07:34 PM","0:07:03"
"Chrome","4/12/24","3:07:07 PM","0:00:22"
"Chrome","4/12/24","3:06:51 PM","0:00:13"
"Chrome","4/12/24","3:06:40 PM","0:00:06"
"Swayam","4/12/24","3:05:50 PM","0:00:50"
"Chrome","4/12/24","3:04:32 PM","0:01:11"
"WhatsApp","4/12/24","3:04:10 PM","0:00:19"
"Truecaller","4/12/24","3:04:02 PM","0:00:02"
"Screen on (unlocked)","4/12/24","3:04:02 PM","0:00:00"
"Screen off","4/12/24","3:04:01 PM","0:00:01"
"Screen off (locked)","4/12/24","3:03:57 PM","0:00:04"
"Screen on (locked)","4/12/24","3:03:41 PM","0:00:15"
"Screen off (locked)","4/12/24","2:47:41 PM","0:16:00"
"Screen on (locked)","4/12/24","2:47:31 PM","0:00:11"
"Screen off (locked)","4/12/24","2:43:10 PM","0:04:21"
"Truecaller","4/12/24","2:42:59 PM","0:00:11"
"Phone","4/12/24","2:42:41 PM","0:00:18"
"Screen on (locked)","4/12/24","2:42:39 PM","0:00:02"
"Screen off (locked)","4/12/24","2:30:46 PM","0:11:53"
"Screen on (locked)","4/12/24","2:30:35 PM","0:00:11"
"Screen off (locked)","4/12/24","2:22:04 PM","0:08:31"
"Screen on (locked)","4/12/24","2:21:53 PM","0:00:11"
"Screen off (locked)","4/12/24","2:17:39 PM","0:04:14"
"Screen on (locked)","4/12/24","2:17:28 PM","0:00:11"
"Screen off (locked)","4/12/24","2:03:53 PM","0:13:35"
"Screen on (locked)","4/12/24","2:03:42 PM","0:00:11"
"Screen off (locked)","4/12/24","1:40:18 PM","0:23:24"
"Screen on (locked)","4/12/24","1:40:08 PM","0:00:11"
"Screen off (locked)","4/12/24","1:37:07 PM","0:03:01"
"Screen on (locked)","4/12/24","1:36:56 PM","0:00:11"
"Screen off (locked)","4/12/24","1:36:32 PM","0:00:24"
"Screen on (locked)","4/12/24","1:36:21 PM","0:00:11"
"Screen off (locked)","4/12/24","1:35:54 PM","0:00:28"
"Screen on (locked)","4/12/24","1:35:43 PM","0:00:11"
"Screen off (locked)","4/12/24","1:33:44 PM","0:01:59"
"Screen on (locked)","4/12/24","1:33:34 PM","0:00:11"
"Screen off (locked)","4/12/24","1:28:40 PM","0:04:54"
"Screen on (locked)","4/12/24","1:28:29 PM","0:00:11"
"Screen off (locked)","4/12/24","1:18:45 PM","0:09:45"
"Truecaller","4/12/24","1:18:31 PM","0:00:14"
"Phone","4/12/24","1:18:28 PM","0:00:04"
"Screen on (locked)","4/12/24","1:18:28 PM","0:00:00"
"Screen off (locked)","4/12/24","1:18:25 PM","0:00:03"
"Phone","4/12/24","1:18:14 PM","0:00:11"
"Screen on (locked)","4/12/24","1:18:14 PM","0:00:00"
"Screen off (locked)","4/12/24","1:18:02 PM","0:00:11"
"Phone","4/12/24","1:17:51 PM","0:00:12"
"Screen on (locked)","4/12/24","1:17:44 PM","0:00:06"
"Screen off (locked)","4/12/24","1:15:15 PM","0:02:29"
"Screen on (locked)","4/12/24","1:15:05 PM","0:00:10"
"Screen off (locked)","4/12/24","1:14:21 PM","0:00:44"
"Screen on (locked)","4/12/24","1:14:06 PM","0:00:15"
"Screen off (locked)","4/12/24","1:12:42 PM","0:01:24"
"GPay","4/12/24","1:12:04 PM","0:00:32"
"Chess","4/12/24","1:12:00 PM","0:00:01"
"Screen on (unlocked)","4/12/24","1:12:00 PM","0:00:00"
"Screen off","4/12/24","1:11:59 PM","0:00:01"
"Screen off (locked)","4/12/24","1:05:36 PM","0:06:23"
"Chess","4/12/24","1:05:16 PM","0:00:19"
"Google Play Store","4/12/24","1:05:13 PM","0:00:03"
"Chess","4/12/24","1:03:36 PM","0:01:37"
"Google Play Store","4/12/24","1:03:25 PM","0:00:11"
"Chess","4/12/24","1:01:24 PM","0:02:01"
"Clash of Clans","4/12/24","1:01:11 PM","0:00:09"
"Clash of Clans","4/12/24","12:56:07 PM","0:04:57"
"Screen on (unlocked)","4/12/24","12:56:03 PM","0:00:00"
"Screen off","4/12/24","12:56:02 PM","0:00:01"
"Screen off (locked)","4/12/24","12:55:41 PM","0:00:21"
"Screen on (locked)","4/12/24","12:55:26 PM","0:00:15"
"Screen off (locked)","4/12/24","12:53:30 PM","0:01:56"
"Screen on (locked)","4/12/24","12:53:25 PM","0:00:05"
"Screen off (locked)","4/12/24","12:50:22 PM","0:03:03"
"Screen on (locked)","4/12/24","12:50:13 PM","0:00:10"
"Screen off (locked)","4/12/24","12:45:39 PM","0:04:33"
"Screen on (locked)","4/12/24","12:45:29 PM","0:00:10"
"Screen off (locked)","4/12/24","12:38:20 PM","0:07:09"
"Screen on (locked)","4/12/24","12:38:10 PM","0:00:11"
"Screen off (locked)","4/12/24","12:33:09 PM","0:05:00"
"WhatsApp","4/12/24","12:32:51 PM","0:00:12"
"Chrome","4/12/24","12:31:15 PM","0:01:36"
"WhatsApp","4/12/24","12:29:52 PM","0:01:23"
"Contacts","4/12/24","12:29:44 PM","0:00:01"
"Truecaller","4/12/24","12:29:43 PM","0:00:01"
"Phone","4/12/24","12:29:42 PM","0:00:01"
"Screen on (unlocked)","4/12/24","12:29:41 PM","0:00:00"
"Screen off","4/12/24","12:28:48 PM","0:00:54"
"Phone","4/12/24","12:28:47 PM","0:00:01"
"Screen on (unlocked)","4/12/24","12:28:47 PM","0:00:00"
"Screen off","4/12/24","12:28:46 PM","0:00:01"
"Phone","4/12/24","12:28:42 PM","0:00:04"
"Screen on (unlocked)","4/12/24","12:28:42 PM","0:00:00"
"Screen off","4/12/24","12:27:26 PM","0:01:16"
"Phone","4/12/24","12:27:24 PM","0:00:02"
"Screen on (unlocked)","4/12/24","12:27:24 PM","0:00:00"
"Screen off","4/12/24","12:23:53 PM","0:03:31"
"Phone","4/12/24","12:23:51 PM","0:00:02"
"Screen on (unlocked)","4/12/24","12:23:51 PM","0:00:00"
"Screen off","4/12/24","12:21:13 PM","0:02:37"
"Phone","4/12/24","12:21:08 PM","0:00:05"
"Screen on (unlocked)","4/12/24","12:21:08 PM","0:00:00"
"Screen off","4/12/24","12:21:02 PM","0:00:06"
"Contacts","4/12/24","12:20:56 PM","0:00:05"
"Screen on (unlocked)","4/12/24","12:20:51 PM","0:00:00"
"Screen off","4/12/24","12:20:50 PM","0:00:01"
"Screen off (locked)","4/12/24","12:16:58 PM","0:03:51"
"Screen on (locked)","4/12/24","12:16:48 PM","0:00:11"
"Screen off (locked)","4/12/24","12:16:31 PM","0:00:17"
"Screen on (locked)","4/12/24","12:16:21 PM","0:00:11"
"Screen off (locked)","4/12/24","12:16:06 PM","0:00:15"
"Screen on (locked)","4/12/24","12:15:55 PM","0:00:10"
"Screen off (locked)","4/12/24","12:14:44 PM","0:01:12"
"Screen on (locked)","4/12/24","12:14:33 PM","0:00:11"
"Screen off (locked)","4/12/24","12:07:45 PM","0:06:48"
"Screen on (locked)","4/12/24","12:07:35 PM","0:00:10"
"Screen off (locked)","4/12/24","12:05:00 PM","0:02:34"
"Screen on (locked)","4/12/24","12:04:39 PM","0:00:21"
"Screen off (locked)","4/12/24","11:47:56 AM","0:16:43"
"Screen on (locked)","4/12/24","11:47:46 AM","0:00:10"
"Screen off (locked)","4/12/24","10:41:29 AM","1:06:17"
"Screen on (locked)","4/12/24","10:41:18 AM","0:00:11"
"Screen off (locked)","4/12/24","10:26:00 AM","0:15:19"
"Screen on (locked)","4/12/24","10:25:49 AM","0:00:11"
"Screen off (locked)","4/12/24","10:25:17 AM","0:00:32"
"Screen on (locked)","4/12/24","10:25:08 AM","0:00:09"
"Screen off (locked)","4/12/24","10:24:41 AM","0:00:27"
"Clash of Clans","4/12/24","10:20:33 AM","0:04:06"
"Genshin Impact","4/12/24","10:00:55 AM","0:19:32"
"Clash of Clans","4/12/24","9:58:04 AM","0:02:45"
"Honkai: Star Rail","4/12/24","9:57:43 AM","0:00:09"
"Honkai: Star Rail","4/12/24","9:45:16 AM","0:12:25"
"Clash of Clans","4/12/24","9:36:22 AM","0:08:35"
"Screen on (unlocked)","4/12/24","9:36:19 AM","0:00:00"
"Screen on (locked)","4/12/24","9:36:17 AM","0:00:02"
"Screen off (locked)","4/12/24","9:34:51 AM","0:01:26"
"Screen on (locked)","4/12/24","9:34:37 AM","0:00:14"
"Screen off (locked)","4/12/24","9:32:50 AM","0:01:47"
"GPay","4/12/24","9:32:18 AM","0:00:30"
"Screen on (unlocked)","4/12/24","9:32:15 AM","0:00:00"
"Screen on (locked)","4/12/24","9:32:12 AM","0:00:03"
"Screen off (locked)","4/12/24","9:31:48 AM","0:00:24"
"Screen on (locked)","4/12/24","9:31:37 AM","0:00:11"
"Screen off (locked)","4/12/24","9:30:23 AM","0:01:14"
"Chrome","4/12/24","9:29:30 AM","0:00:49"
"HoYoLAB","4/12/24","9:28:11 AM","0:01:18"
"Truecaller","4/12/24","9:28:07 AM","0:00:02"
"Messages","4/12/24","9:28:05 AM","0:00:01"
"Screen on (unlocked)","4/12/24","9:28:05 AM","0:00:00"
"Screen off","4/12/24","9:28:05 AM","0:00:00"
"Screen off (locked)","4/12/24","9:20:19 AM","0:07:46"
"Contacts","4/12/24","9:20:15 AM","0:00:01"
"Phone","4/12/24","9:20:12 AM","0:00:03"
"Screen on (unlocked)","4/12/24","9:20:12 AM","0:00:00"
"Screen off","4/12/24","9:20:08 AM","0:00:05"
"Phone","4/12/24","9:19:57 AM","0:00:11"
"Contacts","4/12/24","9:19:51 AM","0:00:06"
"Contacts","4/12/24","9:19:48 AM","0:00:03"
"Phone","4/12/24","9:19:35 AM","0:00:13"
"Screen on (unlocked)","4/12/24","9:19:35 AM","0:00:00"
"Screen off","4/12/24","9:19:27 AM","0:00:08"
"Phone","4/12/24","9:19:24 AM","0:00:03"
"Contacts","4/12/24","9:19:21 AM","0:00:02"
"Screen on (unlocked)","4/12/24","9:19:13 AM","0:00:00"
"Clash of Clans","4/12/24","9:19:13 AM","0:00:06"
"Phone","4/12/24","9:18:47 AM","0:00:26"
"Screen on (locked)","4/12/24","9:18:46 AM","0:00:01"
"Screen off (locked)","4/12/24","9:17:24 AM","0:01:22"
"Screen on (locked)","4/12/24","9:17:14 AM","0:00:10"
"Screen off (locked)","4/12/24","9:12:53 AM","0:04:21"
"Screen on (locked)","4/12/24","9:12:44 AM","0:00:09"
"Screen off (locked)","4/12/24","9:11:40 AM","0:01:04"
"Clash of Clans","4/12/24","9:09:43 AM","0:01:57"
"Clash of Clans","4/12/24","9:02:55 AM","0:06:44"
"Chess","4/12/24","9:02:34 AM","0:00:09"
"Screen on (unlocked)","4/12/24","9:02:30 AM","0:00:00"
"Screen off","4/12/24","9:02:29 AM","0:00:01"
"Screen off (locked)","4/12/24","9:01:56 AM","0:00:34"
"Instagram","4/12/24","8:59:16 AM","0:02:20"
"Truecaller","4/12/24","8:59:13 AM","0:00:04"
"Screen on (unlocked)","4/12/24","8:59:10 AM","0:00:00"
"Phone","4/12/24","8:59:08 AM","0:00:01"
"Truecaller","4/12/24","8:59:08 AM","0:00:01"
"Phone","4/12/24","8:58:48 AM","0:00:20"
"Screen on (locked)","4/12/24","8:58:48 AM","0:00:00"
"Screen off (locked)","4/12/24","8:58:30 AM","0:00:17"
"Phone","4/12/24","8:58:15 AM","0:00:15"
"Screen on (locked)","4/12/24","8:58:15 AM","0:00:00"
"Screen off (locked)","4/12/24","8:40:02 AM","0:18:13"
"Screen on (locked)","4/12/24","8:39:52 AM","0:00:10"
"Screen off (locked)","4/12/24","7:04:08 AM","1:35:43"
"Screen on (locked)","4/12/24","7:03:58 AM","0:00:11"
"Screen off (locked)","4/12/24","6:08:02 AM","0:55:56"
"Screen on (locked)","4/12/24","6:07:51 AM","0:00:10"
"Screen off (locked)","4/12/24","5:10:07 AM","0:57:44"
"Screen on (locked)","4/12/24","5:09:56 AM","0:00:11"
"Screen off (locked)","4/12/24","5:08:54 AM","0:01:03"
"Screen on (locked)","4/12/24","5:08:43 AM","0:00:11"
"Screen off (locked)","4/12/24","3:18:40 AM","1:50:03"
"ReVanced Extended","4/12/24","3:18:29 AM","0:00:09"
"Screen on (unlocked)","4/12/24","3:18:28 AM","0:00:00"
"Screen on (locked)","4/12/24","3:18:27 AM","0:00:01"
"Screen off (locked)","4/12/24","12:10:44 AM","3:07:44"
"ReVanced Extended","4/12/24","12:04:17 AM","0:06:27"
"Instagram","4/12/24","12:00:03 AM","0:04:08"
"Instagram","4/11/24","11:47:31 PM","0:12:32"
"Screen on (unlocked)","4/11/24","11:47:31 PM","0:00:00"
"Screen off","4/11/24","11:47:30 PM","0:00:01"
"Screen off (locked)","4/11/24","11:46:09 PM","0:01:21"
"Instagram","4/11/24","11:37:05 PM","0:09:04"
"Messages","4/11/24","11:37:03 PM","0:00:02"
"Instagram","4/11/24","11:36:28 PM","0:00:36"
"Chrome","4/11/24","11:19:05 PM","0:17:21"
"Instagram","4/11/24","11:04:42 PM","0:14:22"
"Genshin Impact","4/11/24","10:54:15 PM","0:10:20"
"Clash of Clans","4/11/24","10:47:49 PM","0:06:19"
"WhatsApp","4/11/24","10:45:57 PM","0:01:50"
"Honkai: Star Rail","4/11/24","10:13:21 PM","0:32:33"
"WhatsApp","4/11/24","10:09:51 PM","0:03:20"
"Contacts","4/11/24","10:07:13 PM","0:02:26"
"Screen on (unlocked)","4/11/24","10:07:11 PM","0:00:00"
"Screen off","4/11/24","10:07:10 PM","0:00:01"
"Screen off (locked)","4/11/24","10:04:50 PM","0:02:20"
"Clash of Clans","4/11/24","9:57:14 PM","0:07:32"
"Contacts","4/11/24","9:57:08 PM","0:00:02"
"Phone","4/11/24","9:57:05 PM","0:00:03"
"Screen on (unlocked)","4/11/24","9:57:04 PM","0:00:00"
"Screen off","4/11/24","9:56:07 PM","0:00:58"
"Phone","4/11/24","9:56:06 PM","0:00:01"
"Screen on (unlocked)","4/11/24","9:56:06 PM","0:00:00"
"Screen off","4/11/24","9:56:01 PM","0:00:04"
"Phone","4/11/24","9:55:36 PM","0:00:25"
"Screen on (unlocked)","4/11/24","9:55:36 PM","0:00:00"
"Screen off","4/11/24","9:55:33 PM","0:00:04"
"Phone","4/11/24","9:55:16 PM","0:00:17"
"Contacts","4/11/24","9:55:12 PM","0:00:03"
"WhatsApp","4/11/24","9:54:33 PM","0:00:39"
"Messages","4/11/24","9:54:26 PM","0:00:04"
"Screen on (unlocked)","4/11/24","9:54:26 PM","0:00:00"
"Messages","4/11/24","9:54:26 PM","0:00:00"
"Screen on (locked)","4/11/24","9:54:25 PM","0:00:01"
"Screen off (locked)","4/11/24","9:52:20 PM","0:02:05"
"Contacts","4/11/24","9:52:16 PM","0:00:02"
"Truecaller","4/11/24","9:52:14 PM","0:00:02"
"Contacts","4/11/24","9:52:12 PM","0:00:01"
"Phone","4/11/24","9:52:12 PM","0:00:01"
"Screen on (unlocked)","4/11/24","9:52:12 PM","0:00:00"
"Screen off","4/11/24","9:50:35 PM","0:01:37"
"Phone","4/11/24","9:50:33 PM","0:00:02"
"Screen on (unlocked)","4/11/24","9:50:33 PM","0:00:00"
"Screen off","4/11/24","9:50:27 PM","0:00:05"
"Contacts","4/11/24","9:50:22 PM","0:00:06"
"WhatsApp","4/11/24","9:45:33 PM","0:04:49"
"Instagram","4/11/24","9:45:05 PM","0:00:27"
"WhatsApp","4/11/24","9:44:47 PM","0:00:17"
"Instagram","4/11/24","9:44:18 PM","0:00:28"
"WhatsApp","4/11/24","9:43:16 PM","0:01:01"
"Screen on (unlocked)","4/11/24","9:43:16 PM","0:00:00"
"Screen off","4/11/24","9:43:14 PM","0:00:01"
"Screen off (locked)","4/11/24","9:34:31 PM","0:08:44"
"Screen on (locked)","4/11/24","9:34:15 PM","0:00:15"
"Screen off (locked)","4/11/24","9:32:02 PM","0:02:13"
"Screen on (locked)","4/11/24","9:32:00 PM","0:00:02"
"Screen off (locked)","4/11/24","9:31:55 PM","0:00:05"
"Screen on (locked)","4/11/24","9:31:47 PM","0:00:08"
"WhatsApp","4/11/24","9:31:06 PM","0:00:40"
"Photos","4/11/24","9:30:50 PM","0:00:14"
"Contacts","4/11/24","9:30:14 PM","0:00:13"
"Theme Store","4/11/24","9:30:11 PM","0:00:01"
"Screen on (unlocked)","4/11/24","9:29:32 PM","0:00:00"
"Screen off","4/11/24","9:29:30 PM","0:00:01"
"Screen off (locked)","4/11/24","9:24:29 PM","0:05:01"
"Screen on (locked)","4/11/24","9:24:19 PM","0:00:10"
"Screen off (locked)","4/11/24","9:24:05 PM","0:00:14"
"Screen on (locked)","4/11/24","9:24:00 PM","0:00:05"
"Screen off (locked)","4/11/24","9:23:32 PM","0:00:29"
"Screen on (locked)","4/11/24","9:23:24 PM","0:00:07"
"Screen off (locked)","4/11/24","9:23:22 PM","0:00:02"
"Truecaller","4/11/24","9:23:18 PM","0:00:01"
"Instagram","4/11/24","9:23:15 PM","0:00:03"
"Screen on (unlocked)","4/11/24","9:23:15 PM","0:00:00"
"Screen off","4/11/24","9:22:43 PM","0:00:32"
"Instagram","4/11/24","8:49:17 PM","0:33:26"
"Clash of Clans","4/11/24","8:44:08 PM","0:05:02"
"WhatsApp","4/11/24","8:42:27 PM","0:01:41"
"Clash of Clans","4/11/24","8:38:12 PM","0:04:15"
"WhatsApp","4/11/24","8:37:57 PM","0:00:12"
"Chrome","4/11/24","8:37:35 PM","0:00:22"
"Files","4/11/24","8:37:33 PM","0:00:02"
"Photos","4/11/24","8:37:29 PM","0:00:04"
"Files","4/11/24","8:37:23 PM","0:00:03"
"Media picker","4/11/24","8:37:21 PM","0:00:02"
"Chrome","4/11/24","8:37:15 PM","0:00:04"
"Swayam","4/11/24","8:36:18 PM","0:00:53"
"Swayam","4/11/24","8:35:51 PM","0:00:25"
"WhatsApp","4/11/24","8:35:22 PM","0:00:30"
"Chrome","4/11/24","8:34:56 PM","0:00:24"
"Chrome","4/11/24","8:34:30 PM","0:00:23"
"Chrome","4/11/24","8:34:00 PM","0:00:26"
"Swayam","4/11/24","8:32:26 PM","0:01:32"
"Chrome","4/11/24","8:30:29 PM","0:01:51"
"WhatsApp","4/11/24","8:30:15 PM","0:00:13"
"Chrome","4/11/24","8:29:04 PM","0:01:11"
"Chrome","4/11/24","8:28:58 PM","0:00:01"
"WhatsApp","4/11/24","8:28:08 PM","0:00:50"
"WhatsApp","4/11/24","8:27:17 PM","0:00:43"
"Truecaller","4/11/24","8:27:07 PM","0:00:03"
"Screen on (unlocked)","4/11/24","8:27:07 PM","0:00:00"
"Truecaller","4/11/24","8:27:07 PM","0:00:00"
"Screen on (locked)","4/11/24","8:27:04 PM","0:00:03"
"Screen off (locked)","4/11/24","6:48:54 PM","1:38:10"
"Screen on (locked)","4/11/24","6:48:44 PM","0:00:10"
"Screen off (locked)","4/11/24","6:43:46 PM","0:04:58"
"Screen on (locked)","4/11/24","6:43:35 PM","0:00:11"
"Screen off (locked)","4/11/24","6:35:51 PM","0:07:44"
"Screen on (locked)","4/11/24","6:35:41 PM","0:00:10"
"Screen off (locked)","4/11/24","6:09:57 PM","0:25:44"
"Truecaller","4/11/24","6:09:46 PM","0:00:11"
"Phone","4/11/24","6:09:33 PM","0:00:13"
"Screen on (locked)","4/11/24","6:09:33 PM","0:00:00"
"Screen off (locked)","4/11/24","6:08:11 PM","0:01:22"
"Screen on (locked)","4/11/24","6:08:01 PM","0:00:10"
"Screen off (locked)","4/11/24","5:50:34 PM","0:17:27"
"Screen on (locked)","4/11/24","5:50:23 PM","0:00:10"
"Screen off (locked)","4/11/24","5:50:22 PM","0:00:01"
"Screen on (locked)","4/11/24","5:50:12 PM","0:00:10"
"Screen off (locked)","4/11/24","5:49:41 PM","0:00:31"
"Screen on (locked)","4/11/24","5:49:37 PM","0:00:04"
"Screen off (locked)","4/11/24","5:48:49 PM","0:00:49"
"Instagram","4/11/24","5:47:21 PM","0:01:22"
"WhatsApp","4/11/24","5:46:37 PM","0:00:43"
"Screen on (unlocked)","4/11/24","5:46:36 PM","0:00:00"
"Screen off","4/11/24","5:46:36 PM","0:00:01"
"Screen off (locked)","4/11/24","5:44:08 PM","0:02:27"
"Screen on (locked)","4/11/24","5:44:01 PM","0:00:07"
"Screen off (locked)","4/11/24","5:42:00 PM","0:02:01"
"WhatsApp","4/11/24","5:41:40 PM","0:00:21"
"Clash of Clans","4/11/24","5:38:57 PM","0:02:40"
"Screen on (unlocked)","4/11/24","5:38:48 PM","0:00:00"
"Screen off","4/11/24","5:38:47 PM","0:00:01"
"Screen off (locked)","4/11/24","5:36:39 PM","0:02:09"
"WhatsApp","4/11/24","5:36:21 PM","0:00:06"
"WPS Office","4/11/24","5:36:02 PM","0:00:19"
"Internet","4/11/24","5:35:59 PM","0:00:03"
"WhatsApp","4/11/24","5:35:57 PM","0:00:01"
"Chrome","4/11/24","5:35:55 PM","0:00:02"
"WhatsApp","4/11/24","5:35:04 PM","0:00:51"
"Chrome","4/11/24","5:34:21 PM","0:00:43"
"WhatsApp","4/11/24","5:34:13 PM","0:00:08"
"Chrome","4/11/24","5:33:47 PM","0:00:26"
"WhatsApp","4/11/24","5:33:39 PM","0:00:09"
"Chrome","4/11/24","5:33:22 PM","0:00:17"
"WhatsApp","4/11/24","5:27:24 PM","0:05:56"
"Chrome","4/11/24","5:19:52 PM","0:07:33"
"Screen on (unlocked)","4/11/24","5:19:52 PM","0:00:00"
"Screen off","4/11/24","5:19:51 PM","0:00:01"
"Screen off (locked)","4/11/24","5:19:24 PM","0:00:27"
"Screen on (locked)","4/11/24","5:19:13 PM","0:00:11"
"Screen off (locked)","4/11/24","5:18:35 PM","0:00:38"
"Screen on (locked)","4/11/24","5:18:24 PM","0:00:10"
"Screen off (locked)","4/11/24","5:17:19 PM","0:01:05"
"Screen on (locked)","4/11/24","5:17:09 PM","0:00:11"
"Screen off (locked)","4/11/24","5:17:06 PM","0:00:03"
"Chrome","4/11/24","5:17:02 PM","0:00:03"
"Screen on (unlocked)","4/11/24","5:17:00 PM","0:00:00"
"Screen off","4/11/24","5:16:59 PM","0:00:01"
"Screen off (locked)","4/11/24","5:15:51 PM","0:01:08"
"Screen on (locked)","4/11/24","5:15:41 PM","0:00:11"
"Screen off (locked)","4/11/24","5:15:00 PM","0:00:40"
"Screen on (locked)","4/11/24","5:14:50 PM","0:00:11"
"Screen off (locked)","4/11/24","5:14:49 PM","0:00:01"
"Screen on (locked)","4/11/24","5:14:38 PM","0:00:11"
"Screen off (locked)","4/11/24","5:14:12 PM","0:00:26"
"Screen on (locked)","4/11/24","5:14:01 PM","0:00:11"
"Screen off (locked)","4/11/24","5:13:52 PM","0:00:09"
"Screen on (locked)","4/11/24","5:13:42 PM","0:00:11"
"Screen off (locked)","4/11/24","5:08:09 PM","0:05:33"
"Clash of Clans","4/11/24","5:03:50 PM","0:04:15"
"Instagram","4/11/24","4:58:44 PM","0:05:06"
"WhatsApp","4/11/24","4:58:12 PM","0:00:27"
"Instagram","4/11/24","4:58:05 PM","0:00:03"
"Chrome","4/11/24","4:57:13 PM","0:00:51"
"Instagram","4/11/24","4:50:46 PM","0:06:25"
"Chrome","4/11/24","4:45:02 PM","0:05:42"
"Clash of Clans","4/11/24","4:41:22 PM","0:03:35"
"Instagram","4/11/24","4:37:45 PM","0:03:37"
"Screen on (unlocked)","4/11/24","4:37:44 PM","0:00:00"
"Screen off","4/11/24","4:37:43 PM","0:00:01"
"Screen off (locked)","4/11/24","4:21:31 PM","0:16:12"
"Clash of Clans","4/11/24","4:18:12 PM","0:03:16"
"Screen on (unlocked)","4/11/24","4:18:11 PM","0:00:01"
"Screen off","4/11/24","4:18:09 PM","0:00:01"
"Screen off (locked)","4/11/24","4:10:44 PM","0:07:26"
"Chess","4/11/24","4:03:12 PM","0:07:29"
"Truecaller","4/11/24","4:03:06 PM","0:00:04"
"Screen on (unlocked)","4/11/24","4:03:04 PM","0:00:00"
"Truecaller","4/11/24","4:03:02 PM","0:00:02"
"Phone","4/11/24","4:03:02 PM","0:00:01"
"Screen on (locked)","4/11/24","4:03:02 PM","0:00:00"
"Screen off (locked)","4/11/24","4:01:49 PM","0:01:12"
"Phone","4/11/24","4:01:45 PM","0:00:05"
"Screen on (locked)","4/11/24","4:01:45 PM","0:00:00"
"Screen off (locked)","4/11/24","4:01:30 PM","0:00:15"
"Screen on (locked)","4/11/24","4:01:19 PM","0:00:11"
"Screen off (locked)","4/11/24","3:58:13 PM","0:03:06"
"Clash of Clans","4/11/24","3:54:28 PM","0:03:42"
"Screen on (unlocked)","4/11/24","3:54:28 PM","0:00:00"
"Screen off","4/11/24","3:54:27 PM","0:00:02"
"Screen off (locked)","4/11/24","3:52:19 PM","0:02:07"
"Screen on (locked)","4/11/24","3:52:09 PM","0:00:11"
"Screen off (locked)","4/11/24","3:50:25 PM","0:01:44"
"Screen off","4/11/24","3:50:21 PM","0:00:04"
"Screen off (locked)","4/11/24","3:43:40 PM","0:06:41"
"Screen on (locked)","4/11/24","3:43:29 PM","0:00:11"
"Screen off (locked)","4/11/24","3:42:29 PM","0:01:00"
"Clash of Clans","4/11/24","3:35:28 PM","0:07:00"
"Screen on (unlocked)","4/11/24","3:35:26 PM","0:00:01"
"Screen off","4/11/24","3:35:25 PM","0:00:01"
